============== Resource: 纽约州 ==============
Label: 紐約州,		Frequency: 824
Label: Tony Knowles,		Frequency: 1
Label: 贝尔格,		Frequency: 1
Label: 艾瑞克·馮納,		Frequency: 1
Label: 世界衛生組織,		Frequency: 1
Label: 高點峰,		Frequency: 1
Label: 國家籃球協會,		Frequency: 1
Label: 喬凡尼·達·韋拉札諾,		Frequency: 1
Label: 犹他爵士队,		Frequency: 1
Label: 大卫·希尔,		Frequency: 1
Label: 摩爾曼斯克,		Frequency: 1
Label: 裝填,		Frequency: 1
Label: 新闻学,		Frequency: 1
Label: 重尾现象,		Frequency: 1
Label: 塞内卡人,		Frequency: 1
Label: 里克·巴里,		Frequency: 1
Label: 夏綠蒂王后,		Frequency: 1
Label: 直辖,		Frequency: 1
Label: 新尼德蘭,		Frequency: 1
Label: 石炭,		Frequency: 1
Label: 拉罗歇尔之围,		Frequency: 1
Label: Henry W. Sage,		Frequency: 1
Label: 公噸,		Frequency: 1
Label: 紐約遊騎兵,		Frequency: 1
Label: 煙肉,		Frequency: 1
Label: Great American Ball Park,		Frequency: 1
Label: 迪士尼,		Frequency: 1
Label: 联邦快递80号班机,		Frequency: 1
Label: 長灘,		Frequency: 1
Label: 塔珀湖,		Frequency: 1
Label: 吻兩下打兩槍,		Frequency: 1
Label: Nebraska,		Frequency: 1
Label: 紐約州公園大道,		Frequency: 1
Label: 納爾遜·洛克斐勒,		Frequency: 1
Label: 伯明罕,		Frequency: 1
Label: 毛皮,		Frequency: 1
Label: 保守黨,		Frequency: 1
Label: 數表,		Frequency: 1
Label: 女權主義,		Frequency: 1
Label: 努納武特地區,		Frequency: 1
Label: 紐約世界貿易中心,		Frequency: 1
Label: 燒倉派,		Frequency: 1
Label: 芝加哥，岩島和太平洋鐵路,		Frequency: 1
Label: 都會傳奇,		Frequency: 1
Label: 周偉強,		Frequency: 1
Label: 不列颠哥伦比亚省,		Frequency: 1
Label: 蒙馬利郡,		Frequency: 1
Label: 1862年,		Frequency: 1
Label: 1990年美国人口普查,		Frequency: 1
Label: 坎顿镇,		Frequency: 1
Label: 汶川地震,		Frequency: 1
Label: 威廉·贝德福特,		Frequency: 1
Label: 巴比倫黑豹隊,		Frequency: 1
Label: 可樂娜,		Frequency: 1
Label: 攻勢,		Frequency: 1
Label: DJ Shine,		Frequency: 1
Label: 舍曼,		Frequency: 1
Label: Pennsylvania,		Frequency: 1
Label: 哈德遜河畔,		Frequency: 1
Label: 苦鲁病,		Frequency: 1
Label: 比堅尼環礁,		Frequency: 1
Label: 跨島公園大道,		Frequency: 1
Label: 喬治·麥可,		Frequency: 1
Label: 保祿六世,		Frequency: 1
Label: 可卡因,		Frequency: 1
Label: 紐約洋基隊,		Frequency: 1
Label: 海軍陸戰隊,		Frequency: 1
Label: 短篇小说,		Frequency: 1
Label: 基蘭馬場,		Frequency: 1
Label: 大都會歌劇院,		Frequency: 1
Label: 印尼,		Frequency: 1
Label: 新澤西運輸公司,		Frequency: 1
Label: Benton Jennings,		Frequency: 1
Label: 坎辛頓鎮,		Frequency: 1
Label: 政治人物,		Frequency: 1
Label: 富國銀行廣場,		Frequency: 1
Label: 诺基亚西门子通信,		Frequency: 1
Label: 马里奥·柯莫,		Frequency: 1
Label: 恐怖片,		Frequency: 1
Label: 綜藝節目,		Frequency: 1
Label: 紐約時代里程碑事件記錄委員會,		Frequency: 1
Label: Eunice Kennedy,		Frequency: 1
Label: 首届世界杯足球赛,		Frequency: 1
Label: 詹姆斯一世,		Frequency: 1
Label: 美国艺术暨文学学会,		Frequency: 1
Label: 恐龙大厅,		Frequency: 1
Label: 劉醇逸,		Frequency: 1
Label: 權力,		Frequency: 1
Label: 聖迪馬斯市,		Frequency: 1
Label: 洛克菲勒基金会,		Frequency: 1
Label: 奇滕登县,		Frequency: 1
Label: 约翰逊城 (田纳西州),		Frequency: 1
Label: 佛羅倫斯,		Frequency: 1
Label: 羅德島,		Frequency: 1
Label: 堪伯蘭縣,		Frequency: 1
Label: Facebook,		Frequency: 1
Label: 山東省,		Frequency: 1
Label: 哈里·S·杜鲁门,		Frequency: 1
Label: 伊莱修·汤姆森,		Frequency: 1
Label: 總冠軍,		Frequency: 1
Label: 盐湖城,		Frequency: 1
Label: 紐華克自由國際機場,		Frequency: 1
Label: 17,		Frequency: 1
Label: 國際聯合協會,		Frequency: 1
Label: 达奇斯县,		Frequency: 1
Label: 二手菸,		Frequency: 1
Label: 懷俄明領地,		Frequency: 1
Label: 乔治城,		Frequency: 1
Label: 亨利·利文斯顿,		Frequency: 1
Label: 格罗弗·克利夫兰,		Frequency: 1
Label: 美加邊境,		Frequency: 1
Label: 获得者,		Frequency: 1
Label: 中国文学,		Frequency: 1
Label: 世界大賽,		Frequency: 1
Label: 霍华德霍布森,		Frequency: 1
Label: 装饰艺术,		Frequency: 1
Label: 藝術博物館,		Frequency: 1
Label: 氛圍音樂,		Frequency: 1
Label: 联邦上诉法院,		Frequency: 1
Label: 利胡埃,		Frequency: 1
Label: 爛番茄影評網站,		Frequency: 1
Label: 科學家,		Frequency: 1
Label: pryaniki,		Frequency: 1
Label: 成功湖,		Frequency: 1
Label: 美國聯盟冠軍賽,		Frequency: 1
Label: 埃塞克斯郡,		Frequency: 1
Label: 乔治·W·贝尔登,		Frequency: 1
Label: 臺北市,		Frequency: 1
Label: 受托人,		Frequency: 1
Label: 北方,		Frequency: 1
Label: 革命戰爭,		Frequency: 1
Label: 95號州際高速公路,		Frequency: 1
Label: 义和团运动,		Frequency: 1
Label: 奮興家,		Frequency: 1
Label: 杜鲁门,		Frequency: 1
Label: 紅色名錄,		Frequency: 1
Label: 漢諾威,		Frequency: 1
Label: 桥梁,		Frequency: 1
Label: 亞東技術學院,		Frequency: 1
Label: NBA灌篮大赛,		Frequency: 1
Label: 义乌,		Frequency: 1
Label: 俄罗斯人,		Frequency: 1
Label: 加巴德-卢巴维特奇,		Frequency: 1
Label: 打孔卡片製表機,		Frequency: 1
Label: 纽瓦克自由国际机场,		Frequency: 1
Label: 國立台北科技大學,		Frequency: 1
Label: 威廉波特,		Frequency: 1
Label: 約翰城 (威斯康辛州),		Frequency: 1
Label: 新法兰西,		Frequency: 1
Label: I-35W,		Frequency: 1
Label: 5世紀,		Frequency: 1
Label: 阿德菲大学,		Frequency: 1
Label: 北卡罗来纳大学,		Frequency: 1
Label: 渥太華麥克唐納－卡蒂埃國際機場,		Frequency: 1
Label: 牛津英语词典,		Frequency: 1
Label: 柯达盒式相机,		Frequency: 1
Label: 45,		Frequency: 1
Label: 新澤西理工學院,		Frequency: 1
Label: 諾斯希洛,		Frequency: 1
Label: I-35E,		Frequency: 1
Label: 艾爾·高爾,		Frequency: 1
Label: 拿破仑,		Frequency: 1
Label: 講座,		Frequency: 1
Label: 維農山 (伊利諾伊州),		Frequency: 1
Label: 黑帮,		Frequency: 1
Label: 沃尔特·蒙代尔,		Frequency: 1
Label: 醜小孩,		Frequency: 1
Label: 縮寫,		Frequency: 1
Label: 阿凡达,		Frequency: 1
Label: Christian Reformed Church,		Frequency: 1
Label: 进化,		Frequency: 1
Label: GPA,		Frequency: 1
Label: 诺贝尔生理学或医学奖,		Frequency: 1
Label: 1837年金融恐慌,		Frequency: 1
Label: 权利,		Frequency: 1
Label: 9月12日,		Frequency: 1
Label: 481,		Frequency: 1
Label: Game Boy Color,		Frequency: 1
Label: 温斯顿·洛德,		Frequency: 1
Label: 字體,		Frequency: 1
Label: Ezra Cornell,		Frequency: 1
Label: 写作,		Frequency: 1
Label: 名词,		Frequency: 1
Label: QS世界大学排名,		Frequency: 1
Label: 艾奇遜－利連索爾報告,		Frequency: 1
Label: 新洋基球场,		Frequency: 1
Label: 富裕家庭,		Frequency: 1
Label: 9月13日,		Frequency: 1
Label: 國家影片登記部,		Frequency: 1
Label: 攀岩,		Frequency: 1
Label: 拇指區,		Frequency: 1
Label: 黃啟昌,		Frequency: 1
Label: 和平橋 (基隆市),		Frequency: 1
Label: 礦物學,		Frequency: 1
Label: 奥匈帝国,		Frequency: 1
Label: 金湖鎮,		Frequency: 1
Label: 威斯康辛領地,		Frequency: 1
Label: 德州儀器,		Frequency: 1
Label: 地铁,		Frequency: 1
Label: 美国陆军航空兵,		Frequency: 1
Label: 芬兰,		Frequency: 1
Label: 農場,		Frequency: 1
Label: 查爾斯·藍格,		Frequency: 1
Label: 泰·柯布,		Frequency: 1
Label: 匹茲菲,		Frequency: 1
Label: 電子工程,		Frequency: 1
Label: 女人,		Frequency: 1
Label: 90,		Frequency: 1
Label: 495,		Frequency: 1
Label: 自由放任,		Frequency: 1
Label: 地獄廚房,		Frequency: 1
Label: 1916年美国总统选举,		Frequency: 1
Label: 9月15日,		Frequency: 1
Label: 天主教波多黎各主教团,		Frequency: 1
Label: 衛星,		Frequency: 1
Label: 联邦宪法,		Frequency: 1
Label: 麻薩諸塞州議會,		Frequency: 1
Label: 明尼苏达森林狼,		Frequency: 1
Label: 拿騷,		Frequency: 1
Label: 标准保留歌剧节目,		Frequency: 1
Label: 东方礼教区,		Frequency: 1
Label: 布希體育場(III),		Frequency: 1
Label: 資本,		Frequency: 1
Label: 大班吉大橋,		Frequency: 1
Label: 高锟,		Frequency: 1
Label: 平方公里,		Frequency: 1
Label: 鲍德温·霍尔＆谢尔曼家族,		Frequency: 1
Label: 主任,		Frequency: 1
Label: 劉瑞琪,		Frequency: 1
Label: 渣打银行,		Frequency: 1
Label: 牧師,		Frequency: 1
Label: 病理學家,		Frequency: 1
Label: -{西米谷}-,		Frequency: 1
Label: 法定货币,		Frequency: 1
Label: 赌场,		Frequency: 1
Label: 卡罗来那黑豹,		Frequency: 1
Label: 蘇福克縣,		Frequency: 1
Label: 聯大,		Frequency: 1
Label: 基里巴斯,		Frequency: 1
Label: 东印度,		Frequency: 1
Label: 衞星,		Frequency: 1
Label: 9月10日,		Frequency: 1
Label: 利佩茨克,		Frequency: 1
Label: 联合国安理会,		Frequency: 1
Label: Abdurrahim El-Keib,		Frequency: 1
Label: 新罗谢尔市,		Frequency: 1
Label: 族群,		Frequency: 1
Label: 1990年代,		Frequency: 1
Label: 東村 (南庄鄉),		Frequency: 1
Label: 亨利·方達,		Frequency: 1
Label: 男同性戀,		Frequency: 1
Label: 斯德哥尔摩,		Frequency: 1
Label: 吉他,		Frequency: 1
Label: 記者,		Frequency: 1
Label: E3,		Frequency: 1
Label: 花蓮市,		Frequency: 1
Label: 諾拉·鄧,		Frequency: 1
Label: 强奸,		Frequency: 1
Label: 香蕉,		Frequency: 1
Label: 中澤西,		Frequency: 1
Label: 北冰洋,		Frequency: 1
Label: 美國社會黨,		Frequency: 1
Label: 何文蔚,		Frequency: 1
Label: 83號州際公路,		Frequency: 1
Label: 切尔西,		Frequency: 1
Label: 臺北市私立泰北高級中學,		Frequency: 1
Label: 长除法,		Frequency: 1
Label: 坎帕拉,		Frequency: 1
Label: 315,		Frequency: 1
Label: 泥盆紀,		Frequency: 1
Label: 紐約中央鐵路,		Frequency: 1
Label: 美国法警局,		Frequency: 1
Label: 紐約每日新聞,		Frequency: 1
Label: 胡適,		Frequency: 1
Label: 蒙淘克空军基地,		Frequency: 1
Label: 威斯特徹斯特县,		Frequency: 1
Label: 欧洲议会,		Frequency: 1
Label: 飛翔的荷蘭人,		Frequency: 1
Label: 腿,		Frequency: 1
Label: 达切斯县,		Frequency: 1
Label: 无线电望远镜,		Frequency: 1
Label: 該省政壇,		Frequency: 1
Label: 原子,		Frequency: 1
Label: 康科德 (新罕布什尔州),		Frequency: 1
Label: 城際列車,		Frequency: 1
Label: 约什·霍华德,		Frequency: 1
Label: 屍樂園,		Frequency: 1
Label: 中華民國空軍,		Frequency: 1
Label: 達穆瓦索獎,		Frequency: 1
Label: 土星,		Frequency: 1
Label: 拉法葉級巡防艦,		Frequency: 1
Label: 牡蠣灣,		Frequency: 1
Label: 北台灣科學技術學院,		Frequency: 1
Label: 原聲帶,		Frequency: 1
Label: 林蔭墓園,		Frequency: 1
Label: 盖比·凯普勒,		Frequency: 1
Label: 大温地区,		Frequency: 1
Label: 近地轨道,		Frequency: 1
Label: 业务,		Frequency: 1
Label: 神經科學,		Frequency: 1
Label: 卡洛琳·麥卡錫,		Frequency: 1
Label: 米尼奧拉,		Frequency: 1
Label: 1218年,		Frequency: 1
Label: 數位,		Frequency: 1
Label: 弗里德利克·T·盖茨,		Frequency: 1
Label: 揇塔基特島,		Frequency: 1
Label: 神奇女侠,		Frequency: 1
Label: 都市計劃,		Frequency: 1
Label: 埃伦·罗斯福,		Frequency: 1
Label: 詹姆斯·史密森,		Frequency: 1
Label: 公牛鳟,		Frequency: 1
Label: 昆士蘭省,		Frequency: 1
Label: 温带大陆性湿润气候,		Frequency: 1
Label: BD,		Frequency: 1
Label: 洛克波特,		Frequency: 1
Label: 英國皇家空軍,		Frequency: 1
Label: 青海,		Frequency: 1
Label: 60分鐘時事雜誌,		Frequency: 1
Label: 维也纳科技大学,		Frequency: 1
Label: 島公園市,		Frequency: 1
Label: 绿灯侠,		Frequency: 1
Label: 鯧亞目,		Frequency: 1
Label: 東海岸,		Frequency: 1
Label: 西醫,		Frequency: 1
Label: 女同性戀,		Frequency: 1
Label: IATA,		Frequency: 1
Label: 人類學家,		Frequency: 1
Label: 上午,		Frequency: 1
Label: 程小青,		Frequency: 1
Label: 鑽石漫畫發行公司,		Frequency: 1
Label: 专利,		Frequency: 1
Label: 戈申,		Frequency: 1
Label: 维多利亚州,		Frequency: 1
Label: 奥西宁,		Frequency: 1
Label: 50年代,		Frequency: 1
Label: 宾西法尼亚大学,		Frequency: 1
Label: 中大西洋,		Frequency: 1
Label: 宾夕法尼亚省,		Frequency: 1
Label: 分析师,		Frequency: 1
Label: 奧克蘭國際機場,		Frequency: 1
Label: 布里斯托尔 (宾夕法尼亚州),		Frequency: 1
Label: 廣東省,		Frequency: 1
Label: 绍兴,		Frequency: 1
Label: 西薩·佩里,		Frequency: 1
Label: 拉丁文,		Frequency: 1
Label: 美国派系列电影,		Frequency: 1
Label: Daniel,		Frequency: 1
Label: 1897年,		Frequency: 1
Label: 名詞,		Frequency: 1
Label: .223 Remington,		Frequency: 1
Label: 小史蒂芬·施特克,		Frequency: 1
Label: 塔夫斯大學,		Frequency: 1
Label: 西屋科学奖,		Frequency: 1
Label: 懷丁作家獎,		Frequency: 1
Label: 大將軍廣場,		Frequency: 1
Label: 德隆·威廉姆斯,		Frequency: 1
Label: 美国总统选举,		Frequency: 1
Label: 格林諾克,		Frequency: 1
Label: 江苏省通州区运河中学,		Frequency: 1
Label: 迪肯贝·穆托姆博,		Frequency: 1
Label: 印州收費公路,		Frequency: 1
Label: 山猫,		Frequency: 1
Label: 多妻制度,		Frequency: 1
Label: 花地,		Frequency: 1
Label: 威尔森‧比吉特,		Frequency: 1
Label: 拉斯维加斯,		Frequency: 1
Label: 希尔达族,		Frequency: 1
Label: 堪薩斯領地,		Frequency: 1
Label: 聯合國憲章,		Frequency: 1
Label: 埃德加·斯诺,		Frequency: 1
Label: 州化石,		Frequency: 1
Label: 圣菲波哥大,		Frequency: 1
Label: 特拉华殖民地,		Frequency: 1
Label: 彼得前書,		Frequency: 1
Label: 楊百翰大學,		Frequency: 1
Label: 寶詠琴,		Frequency: 1
Label: 棒球名人堂,		Frequency: 1
Label: 美国独立宣言,		Frequency: 1
Label: 高通公司,		Frequency: 1
Label: 温莎市,		Frequency: 1
Label: 明斯克,		Frequency: 1
Label: 德懷特·艾森豪,		Frequency: 1
Label: 羅瑞·寇克蘭,		Frequency: 1
Label: 紐約灣,		Frequency: 1
Label: 蒙得维的亚,		Frequency: 1
Label: 雪歌妮·薇佛,		Frequency: 1
Label: 波斯尼亞,		Frequency: 1
Label: 新伯倫瑞克省,		Frequency: 1
Label: 特拉华河谷,		Frequency: 1
Label: 克里夫蘭騎士,		Frequency: 1
Label: 磨坊,		Frequency: 1
Label: 穆罕默德·穆爾西,		Frequency: 1
Label: 背,		Frequency: 1
Label: 仁波切,		Frequency: 1
Label: JR,		Frequency: 1
Label: 紐約殖民地,		Frequency: 1
Label: 艾德·蕭內西,		Frequency: 1
Label: 路易斯·米勒,		Frequency: 1
Label: 林石,		Frequency: 1
Label: 消费电子产品,		Frequency: 1
Label: 布里斯托尔 (田纳西州),		Frequency: 1
Label: 威普尔威尔乡村俱乐部,		Frequency: 1
Label: 女士,		Frequency: 1
Label: 雷米·歐赫利克,		Frequency: 1
Label: 改良埃及文,		Frequency: 1
Label: 塞耶县,		Frequency: 1
Label: 纽约大都会,		Frequency: 1
Label: 作業系統,		Frequency: 1
Label: 約翰城 (馬里蘭州),		Frequency: 1
Label: 两广方言高等学堂,		Frequency: 1
Label: 阿利根尼县,		Frequency: 1
Label: 扬波之女,		Frequency: 1
Label: 科宁 (堪萨斯州),		Frequency: 1
Label: 麥克·法斯賓達,		Frequency: 1
Label: 理查·塔蘭特,		Frequency: 1
Label: 牛頓,		Frequency: 1
Label: 佛罗里达大学,		Frequency: 1
Label: 奇幻,		Frequency: 1
Label: 樞機,		Frequency: 1
Label: 地方行政區,		Frequency: 1
Label: 国家安全局,		Frequency: 1
Label: 文学学士,		Frequency: 1
Label: 冷泉港,		Frequency: 1
Label: 北关大捷碑,		Frequency: 1
Label: 证券公司,		Frequency: 1
Label: 華盛頓·歐文,		Frequency: 1
Label: 乡,		Frequency: 1
Label: 南北战争,		Frequency: 1
Label: 霍姆斯,		Frequency: 1
Label: 華納與斯韋齊天文台,		Frequency: 1
Label: 凯文·贝肯,		Frequency: 1
Label: 塞吉歐·李昂尼,		Frequency: 1
Label: 法蘭茲·鮑亞士,		Frequency: 1
Label: WFRY-FM,		Frequency: 1
Label: 衝鋒飛車隊,		Frequency: 1
Label: 美國軍隊醫療團,		Frequency: 1
Label: 朱德,		Frequency: 1
Label: 卡罗莱纳泥猫,		Frequency: 1
Label: 海平面,		Frequency: 1
Label: F-15,		Frequency: 1
Label: 卢湾中学,		Frequency: 1
Label: 绝密飞行,		Frequency: 1
Label: 埃羅·沙里寧,		Frequency: 1
Label: 执政党,		Frequency: 1
Label: 托萊多藍長襪隊,		Frequency: 1
Label: 莫胡克山庄,		Frequency: 1
Label: 俄亥俄城,		Frequency: 1
Label: 1月8日,		Frequency: 1
Label: 见闻札记,		Frequency: 1
Label: 路易十四,		Frequency: 1
Label: 调解,		Frequency: 1
Label: 审判,		Frequency: 1
Label: 宣教士,		Frequency: 1
Label: 約翰·C·布雷肯里奇,		Frequency: 1
Label: 威斯康辛大学,		Frequency: 1
Label: 郡治,		Frequency: 1
Label: 運動畫刊,		Frequency: 1
Label: RISC,		Frequency: 1
Label: 植物遺傳學,		Frequency: 1
Label: 击倒,		Frequency: 1
Label: 1月7日,		Frequency: 1
Label: 草,		Frequency: 1
Label: 瓦尔迪维亚,		Frequency: 1
Label:  機場 ,		Frequency: 1
Label: 美国空军试飞员学校,		Frequency: 1
Label: 比爾·柯林頓,		Frequency: 1
Label: 1783年,		Frequency: 1
Label: 乔治·华盛顿大学,		Frequency: 1
Label: 三重商工,		Frequency: 1
Label: 本德,		Frequency: 1
Label: 集耍,		Frequency: 1
Label: 華特‧庫克,		Frequency: 1
Label: Handspring,		Frequency: 1
Label: 石灰質,		Frequency: 1
Label: 中华人民共和国主席,		Frequency: 1
Label: 雙重國籍,		Frequency: 1
Label: 紐約州運輸部,		Frequency: 1
Label: 阿提刻,		Frequency: 1
Label: PX,		Frequency: 1
Label: 超级英雄,		Frequency: 1
Label: 葡萄酒,		Frequency: 1
Label: 卵巢,		Frequency: 1
Label: 傑納西縣,		Frequency: 1
Label: 弗吉尼亚大学法学院,		Frequency: 1
Label: 泰康人寿,		Frequency: 1
Label: 緬因地區,		Frequency: 1
Label: 金价,		Frequency: 1
Label: 懸疑推理小說,		Frequency: 1
Label: 蓝图,		Frequency: 1
Label: 罗伯特·威廉,		Frequency: 1
Label: 标本,		Frequency: 1
Label: 美属萨摩亚,		Frequency: 1
Label: 薩尼亞,		Frequency: 1
Label: 達特茅斯,		Frequency: 1
Label: 波內赫,		Frequency: 1
Label: 1675年,		Frequency: 1
Label: 东克里夫兰市,		Frequency: 1
Label: 菲律宾裔美國人,		Frequency: 1
Label: 尚普兰,		Frequency: 1
Label: 北極,		Frequency: 1
Label: 莫妮卡·莱文斯基,		Frequency: 1
Label: 波特蘭空中纜車,		Frequency: 1
Label: 艾塞克斯郡,		Frequency: 1
Label: 霍華德·迪恩,		Frequency: 1
Label: 匡提科,		Frequency: 1
Label: 电话,		Frequency: 1
Label: 鲁敢,		Frequency: 1
Label: 康乃狄克‧洋基,		Frequency: 1
Label: 跑馬地,		Frequency: 1
Label: 俄罗斯人民友谊大学,		Frequency: 1
Label: 國會,		Frequency: 1
Label: 小澤征爾,		Frequency: 1
Label: 枪击,		Frequency: 1
Label: 1674年,		Frequency: 1
Label: MBIA,		Frequency: 1
Label: 策略服務局,		Frequency: 1
Label: 美国政治科学协会,		Frequency: 1
Label: 外科醫師,		Frequency: 1
Label: 波特兰开拓者队,		Frequency: 1
Label: 广東省,		Frequency: 1
Label: 升降機,		Frequency: 1
Label: 伊丽莎白·门罗,		Frequency: 1
Label: 1786年,		Frequency: 1
Label: 原子能國際政策專門委員會,		Frequency: 1
Label: 英国托管的巴勒斯坦地区,		Frequency: 1
Label: 爱默生学院,		Frequency: 1
Label: 爱尔兰裔美国人,		Frequency: 1
Label: 安里西·哥內留斯·阿格里帕,		Frequency: 1
Label: 福音堂,		Frequency: 1
Label: 美國大通銀行,		Frequency: 1
Label: 大型数据中心,		Frequency: 1
Label: 古井镇,		Frequency: 1
Label: 米兰,		Frequency: 1
Label: 1785年,		Frequency: 1
Label: 迈克·德安东尼,		Frequency: 1
Label: 美國摩天大樓,		Frequency: 1
Label: 395,		Frequency: 1
Label: 斯希普霍尔机场,		Frequency: 1
Label: 羅伯特·清崎,		Frequency: 1
Label: 普林斯頓評論,		Frequency: 1
Label: 加拿大國旗,		Frequency: 1
Label: 粒子物理学,		Frequency: 1
Label: 力矩,		Frequency: 1
Label: 因纽特,		Frequency: 1
Label: 彼得·泰勒,		Frequency: 1
Label: 煤礦,		Frequency: 1
Label: 邊界,		Frequency: 1
Label: Indian Point,		Frequency: 1
Label: 約翰城 (賓州),		Frequency: 1
Label: 381,		Frequency: 1
Label: 科宁 (俄亥俄州),		Frequency: 1
Label: 參議院少數黨領袖,		Frequency: 1
